id,visit_date,visit_datetime,reserve_datetime,reserve_visitors
0a74a5408a0b8642,2017-04-07,2017-04-07 18:00:00,2017-04-06 14:00:00,2
0a74a5408a0b8642,2017-04-07,2017-04-07 18:00:00,2017-04-06 15:00:00,2
0a74a5408a0b8642,2017-04-07,2017-04-07 18:00:00,2017-04-06 15:00:00,6
3440e0ea1b70a99b,2017-04-07,2017-04-07 18:00:00,2017-04-07 17:00:00,2
3440e0ea1b70a99b,2017-04-07,2017-04-07 18:00:00,2017-04-07 17:00:00,14
36429b5ca4407b3e,2017-04-07,2017-04-07 18:00:00,2017-04-05 20:00:00,2
36429b5ca4407b3e,2017-04-07,2017-04-07 18:00:00,2017-04-06 22:00:00,2
42c9aa6d617c5057,2017-04-07,2017-04-07 18:00:00,2017-04-06 11:00:00,3
42c9aa6d617c5057,2017-04-07,2017-04-07 18:00:00,2017-04-01 20:00:00,5
831658500aa7c846,2017-04-07,2017-04-07 18:00:00,2017-04-05 21:00:00,2
965b2e0cf4119003,2017-04-07,2017-04-07 18:00:00,2017-03-14 17:00:00,13
bb09595bab7d5cfb,2017-04-07,2017-04-07 18:00:00,2017-03-29 00:00:00,5
e053c561f32acc28,2017-04-07,2017-04-07 18:00:00,2017-04-07 16:00:00,2
fea5dc9594450608,2017-04-07,2017-04-07 18:00:00,2017-04-06 22:00:00,2
1033310359ceeac1,2017-04-07,2017-04-07 19:00:00,2017-04-04 20:00:00,2
36429b5ca4407b3e,2017-04-07,2017-04-07 19:00:00,2017-04-05 21:00:00,3
42c9aa6d617c5057,2017-04-07,2017-04-07 19:00:00,2017-04-06 22:00:00,3
45326ebb8dc72cfb,2017-04-07,2017-04-07 19:00:00,2017-03-31 21:00:00,3
4beac252540f865e,2017-04-07,2017-04-07 19:00:00,2017-03-11 23:00:00,26
55c3627912b9c849,2017-04-07,2017-04-07 19:00:00,2017-04-05 23:00:00,11
55c3627912b9c849,2017-04-07,2017-04-07 19:00:00,2017-03-28 17:00:00,2
55c3627912b9c849,2017-04-07,2017-04-07 19:00:00,2017-03-28 17:00:00,2
965b2e0cf4119003,2017-04-07,2017-04-07 19:00:00,2017-03-21 21:00:00,3
965b2e0cf4119003,2017-04-07,2017-04-07 19:00:00,2017-04-04 12:00:00,3
db80363d35f10926,2017-04-07,2017-04-07 19:00:00,2017-04-04 21:00:00,2
e053c561f32acc28,2017-04-07,2017-04-07 19:00:00,2017-04-04 20:00:00,7
f068442ebb6c246c,2017-04-07,2017-04-07 19:00:00,2017-04-04 18:00:00,5
0a74a5408a0b8642,2017-04-07,2017-04-07 20:00:00,2017-04-06 22:00:00,3
0a74a5408a0b8642,2017-04-07,2017-04-07 20:00:00,2017-04-06 15:00:00,4
1033310359ceeac1,2017-04-07,2017-04-07 20:00:00,2017-04-06 22:00:00,2
2fc478dc9f0a6b31,2017-04-07,2017-04-07 20:00:00,2017-03-31 17:00:00,3
2fc478dc9f0a6b31,2017-04-07,2017-04-07 20:00:00,2017-04-03 20:00:00,3
2fc478dc9f0a6b31,2017-04-07,2017-04-07 20:00:00,2017-04-03 21:00:00,2
2fc478dc9f0a6b31,2017-04-07,2017-04-07 20:00:00,2017-04-06 20:00:00,2
2fc478dc9f0a6b31,2017-04-07,2017-04-07 20:00:00,2017-03-15 19:00:00,3
324f7c39a8410e7c,2017-04-07,2017-04-07 20:00:00,2017-04-05 18:00:00,2
324f7c39a8410e7c,2017-04-07,2017-04-07 20:00:00,2017-03-14 19:00:00,6
3cad29d1a23209d2,2017-04-07,2017-04-07 21:00:00,2017-04-07 11:00:00,2
3cad29d1a23209d2,2017-04-07,2017-04-07 21:00:00,2017-03-30 10:00:00,4
3cad29d1a23209d2,2017-04-07,2017-04-07 21:00:00,2017-04-01 10:00:00,3
bb09595bab7d5cfb,2017-04-07,2017-04-07 21:00:00,2017-04-05 19:00:00,6
e053c561f32acc28,2017-04-07,2017-04-07 21:00:00,2017-04-06 17:00:00,24
fc477473134e9ae5,2017-04-07,2017-04-07 21:00:00,2017-03-31 19:00:00,12
6b2268863b14a2af,2017-04-07,2017-04-07 23:00:00,2017-04-04 23:00:00,2
40f6193ea3ed1b91,2017-04-08,2017-04-08 12:00:00,2017-03-20 12:00:00,5
40f6193ea3ed1b91,2017-04-08,2017-04-08 12:00:00,2017-03-09 13:00:00,4
42c9aa6d617c5057,2017-04-08,2017-04-08 12:00:00,2017-04-05 17:00:00,2
45326ebb8dc72cfb,2017-04-08,2017-04-08 12:00:00,2017-04-04 19:00:00,2
89e7328af22efe74,2017-04-08,2017-04-08 12:00:00,2017-04-04 23:00:00,3
40f6193ea3ed1b91,2017-04-08,2017-04-08 13:00:00,2017-03-13 11:00:00,4
45326ebb8dc72cfb,2017-04-08,2017-04-08 13:00:00,2017-03-31 21:00:00,3
bf617aa68d5f1cfa,2017-04-08,2017-04-08 13:00:00,2017-04-06 22:00:00,3
24b9b2a020826ede,2017-04-08,2017-04-08 14:00:00,2017-04-06 18:00:00,6
24b9b2a020826ede,2017-04-08,2017-04-08 14:00:00,2017-04-02 18:00:00,2
24b9b2a020826ede,2017-04-08,2017-04-08 14:00:00,2017-03-25 17:00:00,3
24b9b2a020826ede,2017-04-08,2017-04-08 14:00:00,2017-04-08 13:00:00,2
24b9b2a020826ede,2017-04-08,2017-04-08 14:00:00,2017-03-15 23:00:00,3
965b2e0cf4119003,2017-04-08,2017-04-08 16:00:00,2017-04-01 14:00:00,2
0a74a5408a0b8642,2017-04-08,2017-04-08 17:00:00,2017-04-06 15:00:00,2
1033310359ceeac1,2017-04-08,2017-04-08 17:00:00,2017-04-05 17:00:00,2
1033310359ceeac1,2017-04-08,2017-04-08 17:00:00,2017-04-02 21:00:00,2
3440e0ea1b70a99b,2017-04-08,2017-04-08 17:00:00,2017-04-08 15:00:00,2
36429b5ca4407b3e,2017-04-08,2017-04-08 17:00:00,2017-04-06 18:00:00,2
36429b5ca4407b3e,2017-04-08,2017-04-08 17:00:00,2017-04-03 20:00:00,3
36429b5ca4407b3e,2017-04-08,2017-04-08 17:00:00,2017-03-20 21:00:00,2
42c9aa6d617c5057,2017-04-08,2017-04-08 17:00:00,2017-04-08 15:00:00,2
4beac252540f865e,2017-04-08,2017-04-08 17:00:00,2017-04-08 12:00:00,2
55c3627912b9c849,2017-04-08,2017-04-08 17:00:00,2017-03-12 00:00:00,15
55c3627912b9c849,2017-04-08,2017-04-08 17:00:00,2017-01-05 20:00:00,4
965b2e0cf4119003,2017-04-08,2017-04-08 17:00:00,2017-04-08 16:00:00,3
965b2e0cf4119003,2017-04-08,2017-04-08 17:00:00,2017-04-05 00:00:00,5
f068442ebb6c246c,2017-04-08,2017-04-08 17:00:00,2017-03-25 20:00:00,4
0a74a5408a0b8642,2017-04-08,2017-04-08 18:00:00,2017-04-07 22:00:00,2
0a74a5408a0b8642,2017-04-08,2017-04-08 18:00:00,2017-04-06 15:00:00,2
0a74a5408a0b8642,2017-04-08,2017-04-08 18:00:00,2017-04-08 14:00:00,2
0a74a5408a0b8642,2017-04-08,2017-04-08 18:00:00,2017-04-05 20:00:00,6
0a74a5408a0b8642,2017-04-08,2017-04-08 18:00:00,2017-04-08 18:00:00,2
0a74a5408a0b8642,2017-04-08,2017-04-08 18:00:00,2017-04-08 18:00:00,2
0a74a5408a0b8642,2017-04-08,2017-04-08 18:00:00,2017-04-06 15:00:00,2
2fc478dc9f0a6b31,2017-04-08,2017-04-08 18:00:00,2017-03-28 20:00:00,3
2fc478dc9f0a6b31,2017-04-08,2017-04-08 18:00:00,2017-04-08 09:00:00,2
36429b5ca4407b3e,2017-04-08,2017-04-08 18:00:00,2017-04-02 18:00:00,3
36429b5ca4407b3e,2017-04-08,2017-04-08 18:00:00,2017-04-08 17:00:00,2
965b2e0cf4119003,2017-04-08,2017-04-08 18:00:00,2017-04-07 17:00:00,3
db80363d35f10926,2017-04-08,2017-04-08 18:00:00,2017-04-06 21:00:00,4
db80363d35f10926,2017-04-08,2017-04-08 18:00:00,2017-04-07 19:00:00,3
db80363d35f10926,2017-04-08,2017-04-08 18:00:00,2017-04-08 13:00:00,2
e053c561f32acc28,2017-04-08,2017-04-08 18:00:00,2017-04-07 20:00:00,2
e053c561f32acc28,2017-04-08,2017-04-08 18:00:00,2017-04-06 22:00:00,5
f068442ebb6c246c,2017-04-08,2017-04-08 18:00:00,2017-04-05 17:00:00,3
f068442ebb6c246c,2017-04-08,2017-04-08 18:00:00,2017-04-08 16:00:00,2
0a74a5408a0b8642,2017-04-08,2017-04-08 19:00:00,2017-04-08 14:00:00,4
2fc478dc9f0a6b31,2017-04-08,2017-04-08 19:00:00,2017-04-06 22:00:00,2
3440e0ea1b70a99b,2017-04-08,2017-04-08 19:00:00,2017-04-08 15:00:00,2
36429b5ca4407b3e,2017-04-08,2017-04-08 19:00:00,2017-04-08 19:00:00,2
36429b5ca4407b3e,2017-04-08,2017-04-08 19:00:00,2017-04-07 00:00:00,2
36429b5ca4407b3e,2017-04-08,2017-04-08 19:00:00,2017-04-05 22:00:00,2
42c9aa6d617c5057,2017-04-08,2017-04-08 19:00:00,2017-04-08 15:00:00,2
42c9aa6d617c5057,2017-04-08,2017-04-08 19:00:00,2017-04-03 21:00:00,2
831658500aa7c846,2017-04-08,2017-04-08 19:00:00,2017-04-08 17:00:00,2
831658500aa7c846,2017-04-08,2017-04-08 19:00:00,2017-04-04 08:00:00,5
965b2e0cf4119003,2017-04-08,2017-04-08 19:00:00,2017-04-08 12:00:00,5
965b2e0cf4119003,2017-04-08,2017-04-08 19:00:00,2017-03-16 17:00:00,7
bb09595bab7d5cfb,2017-04-08,2017-04-08 19:00:00,2017-04-01 11:00:00,3
db80363d35f10926,2017-04-08,2017-04-08 19:00:00,2017-04-05 23:00:00,6
db80363d35f10926,2017-04-08,2017-04-08 19:00:00,2017-04-04 22:00:00,3
e053c561f32acc28,2017-04-08,2017-04-08 19:00:00,2017-04-07 23:00:00,4
fea5dc9594450608,2017-04-08,2017-04-08 19:00:00,2017-04-02 09:00:00,5
0a74a5408a0b8642,2017-04-08,2017-04-08 20:00:00,2017-04-08 14:00:00,2
0a74a5408a0b8642,2017-04-08,2017-04-08 20:00:00,2017-03-31 15:00:00,3
0a74a5408a0b8642,2017-04-08,2017-04-08 20:00:00,2017-04-07 14:00:00,2
2fc478dc9f0a6b31,2017-04-08,2017-04-08 20:00:00,2017-04-08 15:00:00,3
2fc478dc9f0a6b31,2017-04-08,2017-04-08 20:00:00,2017-04-07 22:00:00,2
324f7c39a8410e7c,2017-04-08,2017-04-08 20:00:00,2017-04-07 21:00:00,4
55c3627912b9c849,2017-04-08,2017-04-08 20:00:00,2017-03-27 23:00:00,10
bf617aa68d5f1cfa,2017-04-08,2017-04-08 20:00:00,2017-03-29 12:00:00,3
0a74a5408a0b8642,2017-04-08,2017-04-08 21:00:00,2017-04-08 13:00:00,2
3cad29d1a23209d2,2017-04-08,2017-04-08 21:00:00,2017-04-07 11:00:00,2
3cad29d1a23209d2,2017-04-08,2017-04-08 21:00:00,2017-03-17 10:00:00,3
40f6193ea3ed1b91,2017-04-08,2017-04-08 21:00:00,2017-04-08 18:00:00,3
bf617aa68d5f1cfa,2017-04-08,2017-04-08 21:00:00,2017-04-04 19:00:00,1
6b2268863b14a2af,2017-04-08,2017-04-08 22:00:00,2017-04-08 12:00:00,2
db80363d35f10926,2017-04-08,2017-04-08 22:00:00,2017-04-03 20:00:00,15
42c9aa6d617c5057,2017-04-09,2017-04-09 11:00:00,2017-04-07 20:00:00,4
45326ebb8dc72cfb,2017-04-09,2017-04-09 11:00:00,2017-04-08 21:00:00,2
89e7328af22efe74,2017-04-09,2017-04-09 11:00:00,2017-04-03 19:00:00,10
40f6193ea3ed1b91,2017-04-09,2017-04-09 12:00:00,2017-03-21 14:00:00,7
40f6193ea3ed1b91,2017-04-09,2017-04-09 12:00:00,2017-04-08 11:00:00,5
42c9aa6d617c5057,2017-04-09,2017-04-09 12:00:00,2017-04-09 11:00:00,3
42c9aa6d617c5057,2017-04-09,2017-04-09 12:00:00,2017-04-08 17:00:00,3
42c9aa6d617c5057,2017-04-09,2017-04-09 12:00:00,2017-04-09 08:00:00,3
42c9aa6d617c5057,2017-04-09,2017-04-09 12:00:00,2017-04-09 12:00:00,2
42c9aa6d617c5057,2017-04-09,2017-04-09 12:00:00,2017-04-08 21:00:00,3
40f6193ea3ed1b91,2017-04-09,2017-04-09 13:00:00,2017-04-06 19:00:00,7
89e7328af22efe74,2017-04-09,2017-04-09 13:00:00,2017-03-30 15:00:00,4
42c9aa6d617c5057,2017-04-09,2017-04-09 16:00:00,2017-04-09 12:00:00,2
1033310359ceeac1,2017-04-09,2017-04-09 17:00:00,2017-04-06 23:00:00,2
3440e0ea1b70a99b,2017-04-09,2017-04-09 17:00:00,2017-04-09 16:00:00,2
36429b5ca4407b3e,2017-04-09,2017-04-09 17:00:00,2017-04-06 18:00:00,2
36429b5ca4407b3e,2017-04-09,2017-04-09 17:00:00,2017-04-08 11:00:00,4
42c9aa6d617c5057,2017-04-09,2017-04-09 17:00:00,2017-04-07 18:00:00,6
965b2e0cf4119003,2017-04-09,2017-04-09 17:00:00,2017-04-08 00:00:00,2
965b2e0cf4119003,2017-04-09,2017-04-09 17:00:00,2017-03-26 15:00:00,5
0a74a5408a0b8642,2017-04-09,2017-04-09 18:00:00,2017-04-08 18:00:00,5
36429b5ca4407b3e,2017-04-09,2017-04-09 18:00:00,2017-04-08 20:00:00,2
42c9aa6d617c5057,2017-04-09,2017-04-09 18:00:00,2017-04-09 17:00:00,2
42c9aa6d617c5057,2017-04-09,2017-04-09 18:00:00,2017-04-07 22:00:00,4
89e7328af22efe74,2017-04-09,2017-04-09 18:00:00,2017-04-02 11:00:00,2
965b2e0cf4119003,2017-04-09,2017-04-09 18:00:00,2017-04-09 15:00:00,3
bf617aa68d5f1cfa,2017-04-09,2017-04-09 18:00:00,2017-04-08 18:00:00,3
e053c561f32acc28,2017-04-09,2017-04-09 18:00:00,2017-04-07 17:00:00,8
0a74a5408a0b8642,2017-04-09,2017-04-09 19:00:00,2017-04-08 14:00:00,7
0a74a5408a0b8642,2017-04-09,2017-04-09 19:00:00,2017-04-08 14:00:00,4
2fc478dc9f0a6b31,2017-04-09,2017-04-09 19:00:00,2017-04-09 16:00:00,3
3440e0ea1b70a99b,2017-04-09,2017-04-09 19:00:00,2017-04-09 16:00:00,2
965b2e0cf4119003,2017-04-09,2017-04-09 19:00:00,2017-04-08 17:00:00,3
bb09595bab7d5cfb,2017-04-09,2017-04-09 19:00:00,2017-04-05 18:00:00,12
bf617aa68d5f1cfa,2017-04-09,2017-04-09 19:00:00,2017-04-09 00:00:00,2
36429b5ca4407b3e,2017-04-09,2017-04-09 20:00:00,2017-04-09 16:00:00,4
4beac252540f865e,2017-04-09,2017-04-09 20:00:00,2017-04-09 13:00:00,2
4beac252540f865e,2017-04-09,2017-04-09 20:00:00,2017-04-05 14:00:00,8
bcce1ea4350b7b72,2017-04-09,2017-04-09 20:00:00,2017-04-09 19:00:00,2
0a74a5408a0b8642,2017-04-09,2017-04-09 21:00:00,2017-04-09 20:00:00,2
24b9b2a020826ede,2017-04-10,2017-04-10 16:00:00,2017-04-10 16:00:00,3
24b9b2a020826ede,2017-04-10,2017-04-10 16:00:00,2017-03-30 01:00:00,6
0a74a5408a0b8642,2017-04-10,2017-04-10 17:00:00,2017-04-10 15:00:00,5
0a74a5408a0b8642,2017-04-10,2017-04-10 17:00:00,2017-04-10 15:00:00,3
40f6193ea3ed1b91,2017-04-10,2017-04-10 17:00:00,2017-03-21 15:00:00,4
965b2e0cf4119003,2017-04-10,2017-04-10 17:00:00,2017-04-10 15:00:00,2
e053c561f32acc28,2017-04-10,2017-04-10 17:00:00,2017-04-05 17:00:00,2
e053c561f32acc28,2017-04-10,2017-04-10 17:00:00,2017-04-05 20:00:00,3
42c9aa6d617c5057,2017-04-10,2017-04-10 18:00:00,2017-04-05 19:00:00,2
965b2e0cf4119003,2017-04-10,2017-04-10 18:00:00,2017-03-30 18:00:00,3
965b2e0cf4119003,2017-04-10,2017-04-10 18:00:00,2017-04-10 17:00:00,3
e053c561f32acc28,2017-04-10,2017-04-10 18:00:00,2017-04-10 17:00:00,3
0a74a5408a0b8642,2017-04-10,2017-04-10 19:00:00,2017-03-28 14:00:00,6
0a74a5408a0b8642,2017-04-10,2017-04-10 19:00:00,2017-04-10 15:00:00,3
0a74a5408a0b8642,2017-04-10,2017-04-10 19:00:00,2017-04-10 16:00:00,2
0a74a5408a0b8642,2017-04-10,2017-04-10 19:00:00,2017-04-10 15:00:00,3
3cad29d1a23209d2,2017-04-10,2017-04-10 19:00:00,2017-03-16 10:00:00,5
965b2e0cf4119003,2017-04-10,2017-04-10 19:00:00,2017-04-08 18:00:00,8
965b2e0cf4119003,2017-04-10,2017-04-10 19:00:00,2017-04-07 18:00:00,2
e053c561f32acc28,2017-04-10,2017-04-10 19:00:00,2017-04-10 16:00:00,3
e053c561f32acc28,2017-04-10,2017-04-10 19:00:00,2017-04-07 16:00:00,2
965b2e0cf4119003,2017-04-10,2017-04-10 20:00:00,2017-04-10 12:00:00,2
965b2e0cf4119003,2017-04-10,2017-04-10 20:00:00,2017-04-09 23:00:00,2
bcce1ea4350b7b72,2017-04-10,2017-04-10 20:00:00,2017-04-05 01:00:00,4
36429b5ca4407b3e,2017-04-10,2017-04-10 21:00:00,2017-04-10 19:00:00,8
bb09595bab7d5cfb,2017-04-10,2017-04-10 21:00:00,2017-04-10 21:00:00,2
bb09595bab7d5cfb,2017-04-10,2017-04-10 22:00:00,2017-04-10 18:00:00,10
1033310359ceeac1,2017-04-11,2017-04-11 04:00:00,2017-03-29 00:00:00,2
1033310359ceeac1,2017-04-11,2017-04-11 04:00:00,2017-04-06 00:00:00,2
1033310359ceeac1,2017-04-11,2017-04-11 04:00:00,2017-03-07 22:00:00,2
1033310359ceeac1,2017-04-11,2017-04-11 04:00:00,2017-03-18 18:00:00,2
45326ebb8dc72cfb,2017-04-11,2017-04-11 11:00:00,2017-03-31 21:00:00,2
24b9b2a020826ede,2017-04-11,2017-04-11 15:00:00,2017-04-05 11:00:00,3
0a74a5408a0b8642,2017-04-11,2017-04-11 17:00:00,2017-04-11 15:00:00,2
1033310359ceeac1,2017-04-11,2017-04-11 17:00:00,2017-04-05 18:00:00,2
24b9b2a020826ede,2017-04-11,2017-04-11 17:00:00,2017-04-11 17:00:00,2
24b9b2a020826ede,2017-04-11,2017-04-11 17:00:00,2017-04-10 21:00:00,4
24b9b2a020826ede,2017-04-11,2017-04-11 17:00:00,2017-04-10 21:00:00,8
24b9b2a020826ede,2017-04-11,2017-04-11 17:00:00,2017-04-11 17:00:00,2
0a74a5408a0b8642,2017-04-11,2017-04-11 18:00:00,2017-04-11 15:00:00,6
0a74a5408a0b8642,2017-04-11,2017-04-11 18:00:00,2017-04-11 15:00:00,3
1033310359ceeac1,2017-04-11,2017-04-11 18:00:00,2017-03-25 21:00:00,4
965b2e0cf4119003,2017-04-11,2017-04-11 18:00:00,2017-04-03 23:00:00,4
965b2e0cf4119003,2017-04-11,2017-04-11 18:00:00,2017-04-10 18:00:00,2
965b2e0cf4119003,2017-04-11,2017-04-11 18:00:00,2017-04-04 15:00:00,4
0a74a5408a0b8642,2017-04-11,2017-04-11 19:00:00,2017-04-11 15:00:00,7
1033310359ceeac1,2017-04-11,2017-04-11 19:00:00,2017-03-30 22:00:00,5
1033310359ceeac1,2017-04-11,2017-04-11 19:00:00,2017-04-10 19:00:00,3
2fc478dc9f0a6b31,2017-04-11,2017-04-11 19:00:00,2017-04-11 15:00:00,2
2fc478dc9f0a6b31,2017-04-11,2017-04-11 19:00:00,2017-04-10 17:00:00,2
36429b5ca4407b3e,2017-04-11,2017-04-11 19:00:00,2017-04-11 10:00:00,2
55c3627912b9c849,2017-04-11,2017-04-11 19:00:00,2017-04-11 18:00:00,2
831658500aa7c846,2017-04-11,2017-04-11 19:00:00,2017-04-07 23:00:00,2
965b2e0cf4119003,2017-04-11,2017-04-11 19:00:00,2017-04-11 15:00:00,2
965b2e0cf4119003,2017-04-11,2017-04-11 19:00:00,2017-04-10 20:00:00,7
965b2e0cf4119003,2017-04-11,2017-04-11 19:00:00,2017-03-30 20:00:00,5
965b2e0cf4119003,2017-04-11,2017-04-11 19:00:00,2017-04-11 19:00:00,2
0a74a5408a0b8642,2017-04-11,2017-04-11 20:00:00,2017-04-11 14:00:00,2
1033310359ceeac1,2017-04-11,2017-04-11 20:00:00,2017-04-11 18:00:00,2
965b2e0cf4119003,2017-04-11,2017-04-11 20:00:00,2017-04-07 13:00:00,3
965b2e0cf4119003,2017-04-11,2017-04-11 21:00:00,2017-04-10 22:00:00,2
965b2e0cf4119003,2017-04-11,2017-04-11 21:00:00,2017-04-11 18:00:00,2
965b2e0cf4119003,2017-04-11,2017-04-11 21:00:00,2017-04-10 22:00:00,2
fea5dc9594450608,2017-04-11,2017-04-11 21:00:00,2017-04-11 14:00:00,4
831658500aa7c846,2017-04-11,2017-04-11 22:00:00,2017-04-11 17:00:00,3
24b9b2a020826ede,2017-04-12,2017-04-12 12:00:00,2017-04-08 19:00:00,2
42c9aa6d617c5057,2017-04-12,2017-04-12 12:00:00,2017-04-12 11:00:00,2
45326ebb8dc72cfb,2017-04-12,2017-04-12 13:00:00,2017-04-12 12:00:00,2
24b9b2a020826ede,2017-04-12,2017-04-12 17:00:00,2017-04-08 19:00:00,6
24b9b2a020826ede,2017-04-12,2017-04-12 17:00:00,2017-04-11 15:00:00,5
24b9b2a020826ede,2017-04-12,2017-04-12 17:00:00,2017-04-12 17:00:00,3
24b9b2a020826ede,2017-04-12,2017-04-12 17:00:00,2017-04-08 19:00:00,4
0a74a5408a0b8642,2017-04-12,2017-04-12 18:00:00,2017-04-12 16:00:00,2
0a74a5408a0b8642,2017-04-12,2017-04-12 18:00:00,2017-04-12 16:00:00,2
0a74a5408a0b8642,2017-04-12,2017-04-12 18:00:00,2017-04-12 16:00:00,3
1033310359ceeac1,2017-04-12,2017-04-12 18:00:00,2017-04-09 19:00:00,2
4beac252540f865e,2017-04-12,2017-04-12 18:00:00,2017-04-06 18:00:00,9
965b2e0cf4119003,2017-04-12,2017-04-12 18:00:00,2017-04-12 16:00:00,2
965b2e0cf4119003,2017-04-12,2017-04-12 18:00:00,2017-04-12 17:00:00,2
45326ebb8dc72cfb,2017-04-12,2017-04-12 19:00:00,2017-04-11 16:00:00,3
965b2e0cf4119003,2017-04-12,2017-04-12 19:00:00,2017-04-11 18:00:00,2
965b2e0cf4119003,2017-04-12,2017-04-12 19:00:00,2017-04-11 17:00:00,2
965b2e0cf4119003,2017-04-12,2017-04-12 19:00:00,2017-04-05 23:00:00,10
965b2e0cf4119003,2017-04-12,2017-04-12 19:00:00,2017-04-10 19:00:00,3
965b2e0cf4119003,2017-04-12,2017-04-12 19:00:00,2017-04-11 20:00:00,3
db80363d35f10926,2017-04-12,2017-04-12 19:00:00,2017-03-25 20:00:00,2
fea5dc9594450608,2017-04-12,2017-04-12 19:00:00,2017-04-11 17:00:00,2
0a74a5408a0b8642,2017-04-12,2017-04-12 20:00:00,2017-04-03 19:00:00,4
3cad29d1a23209d2,2017-04-12,2017-04-12 21:00:00,2017-03-31 10:00:00,4
3cad29d1a23209d2,2017-04-12,2017-04-12 21:00:00,2017-03-24 10:00:00,2
3cad29d1a23209d2,2017-04-12,2017-04-12 21:00:00,2017-03-13 17:00:00,4
3cad29d1a23209d2,2017-04-12,2017-04-12 21:00:00,2017-04-09 11:00:00,2
bf617aa68d5f1cfa,2017-04-12,2017-04-12 21:00:00,2017-04-12 13:00:00,1
db80363d35f10926,2017-04-12,2017-04-12 22:00:00,2017-04-11 23:00:00,12
1033310359ceeac1,2017-04-13,2017-04-13 07:00:00,2017-04-08 22:00:00,2
1033310359ceeac1,2017-04-13,2017-04-13 07:00:00,2017-04-03 21:00:00,2
45326ebb8dc72cfb,2017-04-13,2017-04-13 11:00:00,2017-04-12 17:00:00,2
45326ebb8dc72cfb,2017-04-13,2017-04-13 11:00:00,2017-04-12 17:00:00,2
89e7328af22efe74,2017-04-13,2017-04-13 11:00:00,2017-04-10 18:00:00,3
40f6193ea3ed1b91,2017-04-13,2017-04-13 12:00:00,2017-04-10 22:00:00,4
45326ebb8dc72cfb,2017-04-13,2017-04-13 12:00:00,2017-04-12 17:00:00,2
40f6193ea3ed1b91,2017-04-13,2017-04-13 13:00:00,2017-04-03 10:00:00,3
89e7328af22efe74,2017-04-13,2017-04-13 14:00:00,2017-04-13 04:00:00,2
40f6193ea3ed1b91,2017-04-13,2017-04-13 15:00:00,2017-04-13 12:00:00,2
0a74a5408a0b8642,2017-04-13,2017-04-13 17:00:00,2017-04-12 21:00:00,2
0a74a5408a0b8642,2017-04-13,2017-04-13 17:00:00,2017-04-08 21:00:00,3
24b9b2a020826ede,2017-04-13,2017-04-13 17:00:00,2017-03-21 19:00:00,32
42c9aa6d617c5057,2017-04-13,2017-04-13 17:00:00,2017-04-10 15:00:00,3
965b2e0cf4119003,2017-04-13,2017-04-13 17:00:00,2017-04-13 16:00:00,2
e053c561f32acc28,2017-04-13,2017-04-13 17:00:00,2017-04-11 18:00:00,8
0a74a5408a0b8642,2017-04-13,2017-04-13 18:00:00,2017-04-12 21:00:00,4
0a74a5408a0b8642,2017-04-13,2017-04-13 18:00:00,2017-04-12 21:00:00,3
1033310359ceeac1,2017-04-13,2017-04-13 18:00:00,2017-04-06 17:00:00,4
1033310359ceeac1,2017-04-13,2017-04-13 18:00:00,2017-03-21 18:00:00,3
1033310359ceeac1,2017-04-13,2017-04-13 18:00:00,2017-03-25 19:00:00,2
3440e0ea1b70a99b,2017-04-13,2017-04-13 18:00:00,2017-04-13 16:00:00,2
36429b5ca4407b3e,2017-04-13,2017-04-13 18:00:00,2017-04-13 14:00:00,2
36429b5ca4407b3e,2017-04-13,2017-04-13 18:00:00,2017-04-11 22:00:00,2
36429b5ca4407b3e,2017-04-13,2017-04-13 18:00:00,2017-04-12 10:00:00,2
4beac252540f865e,2017-04-13,2017-04-13 18:00:00,2017-04-12 13:00:00,2
55c3627912b9c849,2017-04-13,2017-04-13 18:00:00,2017-04-11 22:00:00,2
89e7328af22efe74,2017-04-13,2017-04-13 18:00:00,2017-04-13 17:00:00,6
965b2e0cf4119003,2017-04-13,2017-04-13 18:00:00,2017-04-13 18:00:00,5
965b2e0cf4119003,2017-04-13,2017-04-13 18:00:00,2017-04-12 23:00:00,2
0a74a5408a0b8642,2017-04-13,2017-04-13 19:00:00,2017-04-13 18:00:00,2
36429b5ca4407b3e,2017-04-13,2017-04-13 19:00:00,2017-04-07 18:00:00,2
4beac252540f865e,2017-04-13,2017-04-13 19:00:00,2017-04-11 10:00:00,4
4beac252540f865e,2017-04-13,2017-04-13 19:00:00,2017-04-02 17:00:00,3
965b2e0cf4119003,2017-04-13,2017-04-13 19:00:00,2017-04-10 11:00:00,6
965b2e0cf4119003,2017-04-13,2017-04-13 19:00:00,2017-04-11 18:00:00,4
0a74a5408a0b8642,2017-04-13,2017-04-13 20:00:00,2017-04-12 21:00:00,7
965b2e0cf4119003,2017-04-13,2017-04-13 20:00:00,2017-04-11 19:00:00,2
965b2e0cf4119003,2017-04-13,2017-04-13 20:00:00,2017-04-13 19:00:00,2
55c3627912b9c849,2017-04-13,2017-04-13 21:00:00,2017-04-12 21:00:00,6
965b2e0cf4119003,2017-04-13,2017-04-13 21:00:00,2017-04-11 21:00:00,2
42c9aa6d617c5057,2017-04-13,2017-04-13 22:00:00,2017-04-13 20:00:00,5
3cad29d1a23209d2,2017-04-13,2017-04-13 23:00:00,2017-04-05 16:00:00,9
